First Resource;Second Resource;Resource type;Median between them;Percentile 5 between them;Percentile 95 between them;Resource Probability
https://g1.nyt.com/fonts/family/franklin/franklin-normal-700.b44c88f09ca7ce914b836d4ae72891b8.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606502378884;XHR;3155;3155;3155;54.545456
https://g1.nyt.com/fonts/family/franklin/franklin-normal-700.b44c88f09ca7ce914b836d4ae72891b8.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606502463201;XHR;3169;3169;3169;54.545456
https://g1.nyt.com/fonts/family/franklin/franklin-normal-700.b44c88f09ca7ce914b836d4ae72891b8.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606502653588;XHR;3112;3112;3112;54.545456
https://g1.nyt.com/fonts/family/franklin/franklin-normal-700.b44c88f09ca7ce914b836d4ae72891b8.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606503257616;XHR;3265;3265;3265;54.545456
https://g1.nyt.com/fonts/family/franklin/franklin-normal-700.b44c88f09ca7ce914b836d4ae72891b8.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606503363657;XHR;3162;3162;3162;54.545456
https://g1.nyt.com/fonts/family/franklin/franklin-normal-700.b44c88f09ca7ce914b836d4ae72891b8.woff2;https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gpt&tv=2020111901&st=env;XHR;3011;3011;3011;54.545456
https://g1.nyt.com/fonts/family/franklin/franklin-normal-700.b44c88f09ca7ce914b836d4ae72891b8.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2F&assetUrl=https%3A%2F%2Fwww.nytimes.com%2Fsearch&jkcb=1606559241878;XHR;3172;3172;3172;54.545456
https://g1.nyt.com/fonts/family/franklin/franklin-normal-700.b44c88f09ca7ce914b836d4ae72891b8.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2F&assetUrl=https%3A%2F%2Fwww.nytimes.com%2Fsearch&jkcb=1606559241883;XHR;3173;3173;3173;54.545456
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://g1.nyt.com/fonts/family/imperial/imperial-italic-400.8e3dae6216687021f9ac60be5482cc72.woff2;Font;118;-177;3817;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://g1.nyt.com/fonts/family/imperial/imperial-normal-400.2531995fefd3b997f9c4d564ebe89268.woff2;Font;2;-59;53;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://g1.nyt.com/fonts/family/imperial/imperial-normal-600.66d76360a629574bcb420777bfe81396.woff2;Font;191;-4;3495;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://g1.nyt.com/fonts/family/imperial/imperial-normal-700.796334d8a16a55d6fa9e4cbf896ac9de.woff2;Font;88;-192;3834;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://g1.nyt.com/fonts/family/cheltenham/cheltenham-italic-700.f99a0459024509f157a3352e5de4f873.woff2;Font;126;-63;3839;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://news.google.com/swg/js/v1/swg-button.css;Stylesheet;-75;-859;3488;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://purr.nytimes.com/v1/purr-cache;Fetch;-433;-1698;2505;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605788757728;XHR;3257;3257;3257;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605802592387;XHR;3253;3253;3253;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605804368835;XHR;3253;3253;3253;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://js.sentry-cdn.com/7bc8bccf5c254286a99b11c68f6bf4ce.min.js;Script;1616;80;3151;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605804466211;XHR;3258;3258;3258;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605804571214;XHR;3255;3255;3255;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605804793581;XHR;3257;3257;3257;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605804898015;XHR;3246;3246;3246;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605805487546;XHR;3257;3257;3257;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605806545694;XHR;3248;3248;3248;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605807493925;XHR;3258;3258;3258;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605807710967;XHR;3260;3260;3260;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605807985264;XHR;3245;3245;3245;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605808104959;XHR;3360;3360;3360;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605808288312;XHR;3252;3252;3252;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605808443494;XHR;3251;3251;3251;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605808717023;XHR;3256;3256;3256;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gpt&tv=2020111601&st=env;XHR;3061;3061;3061;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://platform.iteratehq.com/style-a2ee416f5a50b5fbecb2.css;Stylesheet;131;-86;3829;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605808909184;XHR;3252;3252;3252;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1605809009963;XHR;3220;3220;3220;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606259998641;XHR;3246;3246;3246;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gpt&tv=2020111701&st=env;XHR;-209;-481;3460;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606263144410;XHR;3256;3256;3256;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606263378100;XHR;3254;3254;3254;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606263538542;XHR;3246;3246;3246;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606263778290;XHR;3246;3246;3246;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606264083815;XHR;3258;3258;3258;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://pagead2.googlesyndication.com/getconfig/sodar?sv=200&tid=gpt&tv=2020111801&st=env;XHR;-283;-476;3119;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606264384400;XHR;3338;3338;3338;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606264742819;XHR;3251;3251;3251;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606264954765;XHR;3243;3243;3243;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606265547391;XHR;3348;3348;3348;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606294221211;XHR;3234;3234;3234;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://g1.nyt.com/fonts/family/cheltenham-cond/cheltenham-cond-normal-700.9d3e47dbcdfcd125da0457426ac86b9b.woff2;Font;3030;3030;3030;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://g1.nyt.com/fonts/family/imperial/imperial-italic-700.40b02b2fba5d4f5436bd57340ad293f7.woff2;Font;93;-100;7104;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606496396359;XHR;3225;3225;3225;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606496674121;XHR;3244;3244;3244;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606497027083;XHR;3135;3135;3135;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606497480067;XHR;3106;3106;3106;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606497863891;XHR;3334;3334;3334;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606498211059;XHR;3231;3231;3231;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606498707549;XHR;3237;3237;3237;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606498897345;XHR;3226;3226;3226;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606499048266;XHR;3233;3233;3233;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606499250653;XHR;3231;3231;3231;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606500854211;XHR;2770;2770;2770;38.961037
https://g1.nyt.com/fonts/family/franklin/franklin-normal-800.fdc7cad17deeec2db1fe2f9f8c0520ed.woff2;https://a.nytimes.com/svc/nyt/data-layer?sourceApp=nyt-vi&referrer=https%3A%2F%2Fwww.nytimes.com%2Fsearch%3Fquery%3Dcovid%2B19%2BUSA&assetUrl=http%3A%2F%2Fwww.nytimes.com%2F2020%2F11%2F17%2Fus%2Fpolitics%2Fcoronavirus-congress-grassley.html&jkcb=1606500976079;XHR;3327;3327;3327;38.961037
